"date","high","volume","open","low","close","adjClose"
"2024-03-21T13:30:00.000Z",5261.10009765625,4207730000,5253.43017578125,5240.66015625,5241.52978515625,5241.52978515625
"2024-03-22T13:30:00.000Z",5246.08984375,3374700000,5242.47998046875,5229.8701171875,5234.18017578125,5234.18017578125
"2024-03-25T13:30:00.000Z",5229.08984375,3331360000,5219.52001953125,5216.08984375,5218.18994140625,5218.18994140625
"2024-03-26T13:30:00.000Z",5235.16015625,3871790000,5228.85009765625,5203.419921875,5203.580078125,5203.580078125
"2024-03-27T13:30:00.000Z",5249.259765625,3850500000,5226.31005859375,5213.919921875,5248.490234375,5248.490234375
"2024-03-28T13:30:00.000Z",5264.85009765625,3998270000,5248.02978515625,5245.81982421875,5254.35009765625,5254.35009765625
"2024-04-01T13:30:00.000Z",5263.9501953125,3325930000,5257.97021484375,5229.2001953125,5243.77001953125,5243.77001953125
"2024-04-02T13:30:00.000Z",5208.33984375,3886590000,5204.2900390625,5184.0498046875,5205.81005859375,5205.81005859375
"2024-04-03T13:30:00.000Z",5228.75,3703250000,5194.3701171875,5194.3701171875,5211.490234375,5211.490234375
"2024-04-04T13:30:00.000Z",5256.58984375,4075680000,5244.0498046875,5146.06005859375,5147.2099609375,5147.2099609375
"2024-04-05T13:30:00.000Z",5222.18017578125,3386780000,5158.9501953125,5157.2099609375,5204.33984375,5204.33984375
"2024-04-08T13:30:00.000Z",5219.56982421875,3278180000,5211.3701171875,5197.35009765625,5202.39013671875,5202.39013671875
"2024-04-09T13:30:00.000Z",5224.81005859375,3400680000,5217.02978515625,5160.77978515625,5209.91015625,5209.91015625
"2024-04-10T13:30:00.000Z",5178.43017578125,3845930000,5167.8798828125,5138.7001953125,5160.64013671875,5160.64013671875
"2024-04-11T13:30:00.000Z",5211.77978515625,3509380000,5172.9501953125,5138.77001953125,5199.06005859375,5199.06005859375
"2024-04-12T13:30:00.000Z",5175.02978515625,3963220000,5171.509765625,5107.93994140625,5123.41015625,5123.41015625
"2024-04-15T13:30:00.000Z",5168.43017578125,3950210000,5149.669921875,5052.47021484375,5061.81982421875,5061.81982421875
"2024-04-16T13:30:00.000Z",5079.83984375,4006200000,5064.58984375,5039.830078125,5051.41015625,5051.41015625
"2024-04-17T13:30:00.000Z",5077.9599609375,3596130000,5068.97021484375,5007.25,5022.2099609375,5022.2099609375
"2024-04-18T13:30:00.000Z",5056.66015625,3619760000,5031.52001953125,5001.89013671875,5011.1201171875,5011.1201171875
"2024-04-19T13:30:00.000Z",5019.02001953125,3878750000,5005.43994140625,4953.56005859375,4967.22998046875,4967.22998046875
"2024-04-22T13:30:00.000Z",5038.83984375,3820250000,4987.330078125,4969.39990234375,5010.60009765625,5010.60009765625
"2024-04-23T13:30:00.000Z",5076.1201171875,3751400000,5028.85009765625,5027.9599609375,5070.5498046875,5070.5498046875
"2024-04-24T13:30:00.000Z",5089.47998046875,3656740000,5084.85986328125,5047.02001953125,5071.6298828125,5071.6298828125
"2024-04-25T13:30:00.000Z",5057.75,3958050000,5019.8798828125,4990.580078125,5048.419921875,5048.419921875
"2024-04-26T13:30:00.000Z",5114.6201171875,3604140000,5084.64990234375,5073.14013671875,5099.9599609375,5099.9599609375
"2024-04-29T13:30:00.000Z",5123.490234375,3447450000,5114.1298828125,5088.64990234375,5116.169921875,5116.169921875
"2024-04-30T13:30:00.000Z",5110.830078125,4082470000,5103.77978515625,5035.31005859375,5035.68994140625,5035.68994140625
"2024-05-01T13:30:00.000Z",5096.1201171875,4544170000,5029.02978515625,5013.4501953125,5018.39013671875,5018.39013671875
"2024-05-02T13:30:00.000Z",5073.2099609375,4381660000,5049.31982421875,5011.0498046875,5064.2001953125,5064.2001953125
"2024-05-03T13:30:00.000Z",5139.1201171875,3924990000,5122.77978515625,5101.22021484375,5127.7900390625,5127.7900390625
"2024-05-06T13:30:00.000Z",5181,3683250000,5142.419921875,5142.419921875,5180.740234375,5180.740234375
"2024-05-07T13:30:00.000Z",5200.22998046875,3987890000,5187.2001953125,5178.9599609375,5187.7001953125,5187.7001953125
"2024-05-08T13:30:00.000Z",5191.9501953125,3842100000,5168.97998046875,5165.85986328125,5187.669921875,5187.669921875
"2024-05-09T13:30:00.000Z",5215.2998046875,3727370000,5189.02978515625,5180.41015625,5214.080078125,5214.080078125
"2024-05-10T13:30:00.000Z",5239.66015625,3617900000,5225.490234375,5209.68017578125,5222.68017578125,5222.68017578125
"2024-05-13T13:30:00.000Z",5237.259765625,4255710000,5233.080078125,5211.16015625,5221.419921875,5221.419921875
"2024-05-14T13:30:00.000Z",5250.3701171875,4763580000,5221.10009765625,5217.97998046875,5246.68017578125,5246.68017578125
"2024-05-15T13:30:00.000Z",5311.759765625,4360810000,5263.259765625,5263.259765625,5308.14990234375,5308.14990234375
"2024-05-16T13:30:00.000Z",5325.490234375,3817470000,5310.06982421875,5296.18994140625,5297.10009765625,5297.10009765625
"2024-05-17T13:30:00.000Z",5305.4501953125,3578120000,5303.10009765625,5283.58984375,5303.27001953125,5303.27001953125
"2024-05-20T13:30:00.000Z",5325.31982421875,3420100000,5305.35009765625,5302.39990234375,5308.1298828125,5308.1298828125
"2024-05-21T13:30:00.000Z",5324.31982421875,3662240000,5298.68994140625,5297.8701171875,5321.41015625,5321.41015625
"2024-05-22T13:30:00.000Z",5323.18017578125,3847130000,5319.27978515625,5286.009765625,5307.009765625,5307.009765625
"2024-05-23T13:30:00.000Z",5341.8798828125,3869520000,5340.259765625,5256.93017578125,5267.83984375,5267.83984375
"2024-05-24T13:30:00.000Z",5311.64990234375,3005510000,5281.4501953125,5278.39013671875,5304.72021484375,5304.72021484375
"2024-05-28T13:30:00.000Z",5315.91015625,3751540000,5315.91015625,5280.89013671875,5306.0400390625,5306.0400390625
"2024-05-29T13:30:00.000Z",5282.27001953125,3552750000,5278.72998046875,5262.7001953125,5266.9501953125,5266.9501953125
"2024-05-30T13:30:00.000Z",5260.2099609375,3818750000,5259.77001953125,5222.10009765625,5235.47998046875,5235.47998046875
"2024-05-31T13:30:00.000Z",5280.330078125,5437160000,5243.2099609375,5191.68017578125,5277.509765625,5277.509765625
"2024-06-03T13:30:00.000Z",5302.10986328125,4046920000,5297.14990234375,5234.31982421875,5283.39990234375,5283.39990234375
"2024-06-04T13:30:00.000Z",5298.7998046875,3707900000,5278.240234375,5257.6298828125,5291.33984375,5291.33984375
"2024-06-05T13:30:00.000Z",5354.16015625,3591460000,5314.47998046875,5297.64013671875,5354.02978515625,5354.02978515625
"2024-06-06T13:30:00.000Z",5362.35009765625,3609990000,5357.7998046875,5335.35986328125,5352.9599609375,5352.9599609375
"2024-06-07T13:30:00.000Z",5375.080078125,3692760000,5343.81005859375,5331.330078125,5346.990234375,5346.990234375
"2024-06-10T13:30:00.000Z",5365.7900390625,3622280000,5341.22021484375,5331.52001953125,5360.7900390625,5360.7900390625
"2024-06-11T13:30:00.000Z",5375.9501953125,3568030000,5353,5327.25,5375.31982421875,5375.31982421875
"2024-06-12T13:30:00.000Z",5447.25,3962840000,5409.1298828125,5409.1298828125,5421.02978515625,5421.02978515625
"2024-06-13T13:30:00.000Z",5441.93017578125,3530380000,5441.93017578125,5402.509765625,5433.740234375,5433.740234375
"2024-06-14T13:30:00.000Z",5432.39013671875,3438650000,5424.080078125,5403.75,5431.60009765625,5431.60009765625
"2024-06-17T13:30:00.000Z",5488.5,3447840000,5431.10986328125,5420.39990234375,5473.22998046875,5473.22998046875
"2024-06-18T13:30:00.000Z",5490.3798828125,3544330000,5476.14990234375,5471.31982421875,5487.02978515625,5487.02978515625
"2024-06-20T13:30:00.000Z",5505.52978515625,3847060000,5499.990234375,5455.56005859375,5473.169921875,5473.169921875
"2024-06-21T13:30:00.000Z",5478.31005859375,6773800000,5466.77001953125,5452.02978515625,5464.6201171875,5464.6201171875
"2024-06-24T13:30:00.000Z",5490.66015625,3696750000,5459.580078125,5447.58984375,5447.8701171875,5447.8701171875
"2024-06-25T13:30:00.000Z",5472.8798828125,3591960000,5460.72998046875,5446.56005859375,5469.2998046875,5469.2998046875
"2024-06-26T13:30:00.000Z",5483.14013671875,3563920000,5460.7099609375,5451.8701171875,5477.89990234375,5477.89990234375
"2024-06-27T13:30:00.000Z",5490.81005859375,3589530000,5473.58984375,5467.5400390625,5482.8701171875,5482.8701171875
"2024-06-28T13:30:00.000Z",5523.64013671875,7199220000,5488.47998046875,5451.1201171875,5460.47998046875,5460.47998046875
"2024-07-01T13:30:00.000Z",5479.5498046875,3488760000,5471.080078125,5446.52978515625,5475.08984375,5475.08984375
"2024-07-02T13:30:00.000Z",5509.68994140625,3329950000,5461.83984375,5458.43017578125,5509.009765625,5509.009765625
"2024-07-03T13:30:00.000Z",5539.27001953125,2179470000,5507.43994140625,5507.419921875,5537.02001953125,5537.02001953125
"2024-07-05T13:30:00.000Z",5570.330078125,3253080000,5537.91015625,5531.6298828125,5567.18994140625,5567.18994140625
"2024-07-08T13:30:00.000Z",5583.10986328125,3185670000,5572.75,5562.509765625,5572.85009765625,5572.85009765625
"2024-07-09T13:30:00.000Z",5590.75,3232920000,5584.240234375,5574.56982421875,5576.97998046875,5576.97998046875
"2024-07-10T13:30:00.000Z",5635.39013671875,3336100000,5591.259765625,5586.43994140625,5633.91015625,5633.91015625
"2024-07-11T13:30:00.000Z",5642.4501953125,4020950000,5635.2099609375,5576.52978515625,5584.5400390625,5584.5400390625
"2024-07-12T13:30:00.000Z",5655.56005859375,3700280000,5590.759765625,5590.43994140625,5615.35009765625,5615.35009765625
"2024-07-15T13:30:00.000Z",5666.93994140625,3620470000,5638.16015625,5614.75,5631.22021484375,5631.22021484375
"2024-07-16T13:30:00.000Z",5669.669921875,4041760000,5644.08984375,5639.02001953125,5667.2001953125,5667.2001953125
"2024-07-17T13:30:00.000Z",5622.490234375,4246450000,5610.06982421875,5584.81005859375,5588.27001953125,5588.27001953125
"2024-07-18T13:30:00.000Z",5614.0498046875,4007510000,5608.56005859375,5522.81005859375,5544.58984375,5544.58984375
"2024-07-19T13:30:00.000Z",5557.5,3760570000,5543.3701171875,5497.0400390625,5505,5505
"2024-07-22T13:30:00.000Z",5570.35986328125,3375180000,5544.5400390625,5529.0400390625,5564.41015625,5564.41015625
"2024-07-23T13:30:00.000Z",5585.33984375,3500210000,5565.2998046875,5550.89990234375,5555.740234375,5555.740234375
"2024-07-24T13:30:00.000Z",5508.0400390625,3945550000,5505.83984375,5419.97998046875,5427.1298828125,5427.1298828125
"2024-07-25T13:30:00.000Z",5491.58984375,4592120000,5428.7001953125,5390.9501953125,5399.22021484375,5399.22021484375
"2024-07-26T13:30:00.000Z",5488.31982421875,3638770000,5433.669921875,5430.7001953125,5459.10009765625,5459.10009765625
"2024-07-29T13:30:00.000Z",5487.740234375,3379970000,5476.5498046875,5444.43994140625,5463.5400390625,5463.5400390625
"2024-07-30T13:30:00.000Z",5489.4599609375,3777740000,5478.72998046875,5401.7001953125,5436.43994140625,5436.43994140625
"2024-07-31T13:30:00.000Z",5551.509765625,4546910000,5505.58984375,5493.75,5522.2998046875,5522.2998046875
"2024-08-01T13:30:00.000Z",5566.16015625,4703620000,5537.83984375,5410.419921875,5446.68017578125,5446.68017578125
"2024-08-02T13:30:00.000Z",5383.89013671875,5156450000,5376.6298828125,5302.02978515625,5346.56005859375,5346.56005859375
"2024-08-05T13:30:00.000Z",5250.89013671875,5333250000,5151.14013671875,5119.259765625,5186.330078125,5186.330078125
"2024-08-06T13:30:00.000Z",5312.33984375,4690190000,5206.419921875,5193.56005859375,5240.02978515625,5240.02978515625
"2024-08-07T13:30:00.000Z",5330.64013671875,4558260000,5293.1298828125,5195.5400390625,5199.5,5199.5
"2024-08-08T13:30:00.000Z",5328.02978515625,4016830000,5252.56982421875,5233.85009765625,5319.31005859375,5319.31005859375
"2024-08-09T13:30:00.000Z",5358.669921875,3516400000,5314.66015625,5300.83984375,5344.16015625,5344.16015625
"2024-08-12T13:30:00.000Z",5371.2001953125,3360160000,5351.8798828125,5324.3701171875,5344.39013671875,5344.39013671875
"2024-08-13T13:30:00.000Z",5436.5,3648980000,5376.97998046875,5376.97998046875,5434.43017578125,5434.43017578125
"2024-08-14T13:30:00.000Z",5463.22021484375,3380050000,5442.35986328125,5415.91015625,5455.2099609375,5455.2099609375
"2024-08-15T13:30:00.000Z",5546.22998046875,3723310000,5501.1298828125,5501.1298828125,5543.22021484375,5543.22021484375
"2024-08-16T13:30:00.000Z",5561.97998046875,3357690000,5530.5,5525.169921875,5554.25,5554.25
"2024-08-19T13:30:00.000Z",5608.2998046875,3222050000,5557.22998046875,5550.740234375,5608.25,5608.25
"2024-08-20T13:30:00.000Z",5620.509765625,2994420000,5602.8798828125,5585.5,5597.1201171875,5597.1201171875
"2024-08-21T13:30:00.000Z",5632.68017578125,3119670000,5603.08984375,5591.56982421875,5620.85009765625,5620.85009765625
"2024-08-22T13:30:00.000Z",5643.22021484375,2981530000,5637.77001953125,5560.9501953125,5570.64013671875,5570.64013671875
"2024-08-23T13:30:00.000Z",5641.81982421875,3291940000,5602.490234375,5585.16015625,5634.60986328125,5634.60986328125
"2024-08-26T13:30:00.000Z",5651.6201171875,2938570000,5639.66015625,5602.33984375,5616.83984375,5616.83984375
"2024-08-27T13:30:00.000Z",5631.18017578125,2798990000,5602.89013671875,5593.47998046875,5625.7998046875,5625.7998046875
"2024-08-28T13:30:00.000Z",5627.02978515625,3053450000,5624.509765625,5560.9501953125,5592.18017578125,5592.18017578125
"2024-08-29T13:30:00.000Z",5646.9501953125,3065640000,5607.2998046875,5583.7099609375,5591.9599609375,5591.9599609375
"2024-08-30T13:30:00.000Z",5651.3701171875,4185850000,5612.740234375,5581.7900390625,5648.39990234375,5648.39990234375
"2024-09-03T13:30:00.000Z",5623.89013671875,3866350000,5623.89013671875,5504.330078125,5528.93017578125,5528.93017578125
"2024-09-04T13:30:00.000Z",5552.990234375,3478140000,5506.68017578125,5503.66015625,5520.06982421875,5520.06982421875
"2024-09-05T13:30:00.000Z",5546.2998046875,3521650000,5520.080078125,5480.5400390625,5503.41015625,5503.41015625
"2024-09-06T13:30:00.000Z",5522.47021484375,3822800000,5507.330078125,5402.6201171875,5408.419921875,5408.419921875
"2024-09-09T13:30:00.000Z",5484.2001953125,3825940000,5442.06982421875,5434.490234375,5471.0498046875,5471.0498046875
"2024-09-10T13:30:00.000Z",5497.91015625,3848180000,5490.509765625,5441.72021484375,5495.52001953125,5495.52001953125
"2024-09-11T13:30:00.000Z",5560.41015625,3839450000,5496.419921875,5406.9599609375,5554.1298828125,5554.1298828125
"2024-09-12T13:30:00.000Z",5600.7099609375,3655070000,5557.47998046875,5535.5,5595.759765625,5595.759765625
"2024-09-13T13:30:00.000Z",5636.27001953125,3500790000,5603.33984375,5601.64990234375,5626.02001953125,5626.02001953125
"2024-09-16T13:30:00.000Z",5636.0498046875,3437070000,5615.2099609375,5604.52978515625,5633.08984375,5633.08984375
"2024-09-17T13:30:00.000Z",5670.81005859375,3443600000,5655.509765625,5614.0498046875,5634.580078125,5634.580078125
"2024-09-18T13:30:00.000Z",5689.75,3691390000,5641.68017578125,5615.080078125,5618.259765625,5618.259765625
"2024-09-19T13:30:00.000Z",5733.56982421875,4024530000,5702.6298828125,5686.419921875,5713.64013671875,5713.64013671875
"2024-09-20T13:30:00.000Z",5715.14013671875,7867260000,5709.64013671875,5674.490234375,5702.5498046875,5702.5498046875
"2024-09-23T13:30:00.000Z",5725.35986328125,3529550000,5711.89990234375,5704.22021484375,5718.56982421875,5718.56982421875
"2024-09-24T13:30:00.000Z",5735.31982421875,3872710000,5727.66015625,5698.990234375,5732.93017578125,5732.93017578125
"2024-09-25T13:30:00.000Z",5741.02978515625,3624910000,5733.64990234375,5712.06005859375,5722.259765625,5722.259765625
"2024-09-26T13:30:00.000Z",5767.3701171875,4391180000,5762.22021484375,5721.009765625,5745.3701171875,5745.3701171875
"2024-09-27T13:30:00.000Z",5763.77978515625,3898530000,5755.35986328125,5727.33984375,5738.169921875,5738.169921875
"2024-09-30T13:30:00.000Z",5765.14013671875,4425730000,5726.52001953125,5703.52978515625,5762.47998046875,5762.47998046875
"2024-10-01T13:30:00.000Z",5757.72998046875,4025180000,5757.72998046875,5681.27978515625,5708.75,5708.75
"2024-10-02T13:30:00.000Z",5719.6298828125,3829050000,5698.14013671875,5674,5709.5400390625,5709.5400390625
"2024-10-03T13:30:00.000Z",5718.77978515625,3597450000,5698.18994140625,5677.3701171875,5699.93994140625,5699.93994140625
"2024-10-04T13:30:00.000Z",5753.2099609375,3479400000,5737.47998046875,5702.830078125,5751.06982421875,5751.06982421875
"2024-10-07T13:30:00.000Z",5739.33984375,3637790000,5737.7998046875,5686.85009765625,5695.93994140625,5695.93994140625
"2024-10-08T13:30:00.000Z",5757.60009765625,3393400000,5719.14013671875,5714.56005859375,5751.1298828125,5751.1298828125
"2024-10-09T13:30:00.000Z",5796.7998046875,3650340000,5751.7998046875,5745.02001953125,5792.0400390625,5792.0400390625
"2024-10-10T13:30:00.000Z",5795.02978515625,3208790000,5778.35986328125,5764.759765625,5780.0498046875,5780.0498046875
"2024-10-11T13:30:00.000Z",5822.1298828125,3208720000,5775.08984375,5775.08984375,5815.02978515625,5815.02978515625
"2024-10-14T13:30:00.000Z",5871.41015625,3005250000,5829.81005859375,5829.56982421875,5859.85009765625,5859.85009765625
"2024-10-15T13:30:00.000Z",5870.35986328125,3882120000,5866.740234375,5804.47998046875,5815.259765625,5815.259765625
"2024-10-16T13:30:00.000Z",5846.52001953125,3467230000,5816.580078125,5808.33984375,5842.47021484375,5842.47021484375
"2024-10-17T13:30:00.000Z",5878.4599609375,3480010000,5875.6201171875,5840.25,5841.47021484375,5841.47021484375
"2024-10-18T13:30:00.000Z",5872.169921875,3374490000,5859.43017578125,5846.10986328125,5864.669921875,5864.669921875
"2024-10-21T13:30:00.000Z",5866.919921875,3407010000,5857.81982421875,5824.7900390625,5853.97998046875,5853.97998046875
"2024-10-22T13:30:00.000Z",5863.0400390625,3342080000,5832.7001953125,5821.169921875,5851.2001953125,5851.2001953125
"2024-10-23T13:30:00.000Z",5834.85009765625,3532650000,5834.5,5762.41015625,5797.419921875,5797.419921875
"2024-10-24T13:30:00.000Z",5817.7998046875,3543030000,5817.7998046875,5784.919921875,5809.85986328125,5809.85986328125
"2024-10-25T13:30:00.000Z",5862.81982421875,3501280000,5826.75,5799.97998046875,5808.1201171875,5808.1201171875
"2024-10-28T13:30:00.000Z",5842.919921875,3691280000,5833.93017578125,5823.080078125,5823.52001953125,5823.52001953125
"2024-10-29T13:30:00.000Z",5847.18994140625,3879100000,5819.68017578125,5802.169921875,5832.919921875,5832.919921875
"2024-10-30T13:30:00.000Z",5850.93994140625,3851120000,5832.64990234375,5811.27978515625,5813.669921875,5813.669921875
"2024-10-31T13:30:00.000Z",5775.33984375,4425660000,5775.33984375,5702.85986328125,5705.4501953125,5705.4501953125
"2024-11-01T13:30:00.000Z",5772.52001953125,3796450000,5723.22021484375,5723.22021484375,5728.7998046875,5728.7998046875
"2024-11-04T14:30:00.000Z",5741.43017578125,3602060000,5725.14990234375,5696.509765625,5712.68994140625,5712.68994140625
"2024-11-05T14:30:00.000Z",5783.43994140625,3768310000,5722.43017578125,5722.10009765625,5782.759765625,5782.759765625
"2024-11-06T14:30:00.000Z",5936.14013671875,6329530000,5864.89013671875,5864.89013671875,5929.0400390625,5929.0400390625
"2024-11-07T14:30:00.000Z",5983.83984375,4925740000,5947.2099609375,5947.2099609375,5973.10009765625,5973.10009765625
"2024-11-08T14:30:00.000Z",6012.4501953125,4666740000,5976.759765625,5976.759765625,5995.5400390625,5995.5400390625
"2024-11-11T14:30:00.000Z",6017.31005859375,4333000000,6008.85986328125,5986.68994140625,6001.35009765625,6001.35009765625
"2024-11-12T14:30:00.000Z",6009.919921875,4243400000,6003.60009765625,5960.080078125,5983.990234375,5983.990234375
"2024-11-13T14:30:00.000Z",6008.18994140625,4220180000,5985.75,5965.91015625,5985.3798828125,5985.3798828125
"2024-11-14T14:30:00.000Z",5993.8798828125,4184570000,5989.68017578125,5942.27978515625,5949.169921875,5949.169921875
"2024-11-15T14:30:00.000Z",5915.31982421875,4590960000,5912.7900390625,5853.009765625,5870.6201171875,5870.6201171875
"2024-11-18T14:30:00.000Z",5908.1201171875,3983860000,5874.169921875,5865.9501953125,5893.6201171875,5893.6201171875
"2024-11-19T14:30:00.000Z",5923.509765625,4036940000,5870.0498046875,5855.2900390625,5916.97998046875,5916.97998046875
"2024-11-20T14:30:00.000Z",5920.669921875,3772620000,5914.33984375,5860.56005859375,5917.10986328125,5917.10986328125
"2024-11-21T14:30:00.000Z",5963.31982421875,4230120000,5940.580078125,5887.259765625,5948.7099609375,5948.7099609375
"2024-11-22T14:30:00.000Z",5972.89990234375,4141420000,5944.35986328125,5944.35986328125,5969.33984375,5969.33984375
"2024-11-25T14:30:00.000Z",6020.75,5633150000,5992.27978515625,5963.91015625,5987.3701171875,5987.3701171875
"2024-11-26T14:30:00.000Z",6025.419921875,3835170000,6000.02978515625,5992.27001953125,6021.6298828125,6021.6298828125
"2024-11-27T14:30:00.000Z",6020.16015625,3363340000,6014.10986328125,5984.8701171875,5998.740234375,5998.740234375
"2024-11-29T14:30:00.000Z",6044.169921875,2444420000,6003.97998046875,6003.97998046875,6032.3798828125,6032.3798828125
"2024-12-02T14:30:00.000Z",6053.580078125,4412470000,6040.10986328125,6035.330078125,6047.14990234375,6047.14990234375
"2024-12-03T14:30:00.000Z",6052.06982421875,4095000000,6042.97021484375,6033.39013671875,6049.8798828125,6049.8798828125
"2024-12-04T14:30:00.000Z",6089.83984375,4003390000,6069.39013671875,6061.06005859375,6086.490234375,6086.490234375
"2024-12-05T14:30:00.000Z",6094.5498046875,4212020000,6089.02978515625,6072.89990234375,6075.10986328125,6075.10986328125
"2024-12-06T14:30:00.000Z",6099.97021484375,3924830000,6081.3798828125,6079.97998046875,6090.27001953125,6090.27001953125
"2024-12-09T14:30:00.000Z",6088.509765625,4556460000,6083.009765625,6048.6298828125,6052.85009765625,6052.85009765625
"2024-12-10T14:30:00.000Z",6065.39990234375,4048410000,6057.58984375,6029.89013671875,6034.91015625,6034.91015625
"2024-12-11T14:30:00.000Z",6092.58984375,4269950000,6060.14990234375,6060.14990234375,6084.18994140625,6084.18994140625
"2024-12-12T14:30:00.000Z",6079.68017578125,3678010000,6074.2900390625,6051.25,6051.25,6051.25
"2024-12-13T14:30:00.000Z",6078.580078125,3584960000,6068.169921875,6035.77001953125,6051.08984375,6051.08984375
